#entity id	document	start	end	text	comment
species:ncbi:6035	pmcA2409186	13094	13105	E. cuniculi	
species:ncbi:6035	pmcA2409186	13294	13305	E. cuniculi	
species:ncbi:4932	pmcA2409186	14107	14112	yeast	
species:ncbi:381124	pmcA2409186	14353	14357	corn	4
species:ncbi:5270	pmcA2409186	14370	14385	Ustilago maydis	
species:ncbi:4932	pmcA2409186	14423	14428	yeast	4
species:ncbi:5270	pmcA2409186	14776	14785	U. maydis	
species:ncbi:4896	pmcA2409186	15459	15484	Schizosaccharomyces pombe	
species:ncbi:6035	pmcA2409186	15515	15539	Encephalitozoon cuniculi	
species:ncbi:4932	pmcA2409186	16384	16389	yeast	
species:ncbi:162425	pmcA2409186	16778	16798	Aspergillus nidulans	
species:ncbi:9606	pmcA2409186	16867	16872	human	4
species:ncbi:4932	pmcA2409186	17222	17227	yeast	
species:ncbi:5147	pmcA2409186	17487	17506	Sordaria macrospora	
species:ncbi:5145	pmcA2409186	17647	17665	Podospora anserina	
species:ncbi:162425	pmcA2409186	17716	17736	Aspergillus nidulans	
species:ncbi:40559	pmcA2409186	18413	18423	B. cinerea	
species:ncbi:33169	pmcA2409186	18425	18446	Eremothecium gossypii	
species:ncbi:5518	pmcA2409186	18448	18455	G. zeae	
species:ncbi:148305	pmcA2409186	18457	18466	M. grisea	
species:ncbi:5180	pmcA2409186	18468	18483	S. sclerotiorum	
species:ncbi:13684	pmcA2409186	18485	18495	S. nodorum	
species:ncbi:5270	pmcA2409186	18500	18509	U. maydis	
species:ncbi:40559	pmcA2409186	18673	18683	B. cinerea	
species:ncbi:5518	pmcA2409186	18685	18692	G. zeae	
species:ncbi:148305	pmcA2409186	18694	18703	M. grisea	
species:ncbi:5180	pmcA2409186	18705	18720	S. sclerotiorum	
species:ncbi:13684	pmcA2409186	18722	18732	S. nodorum	
species:ncbi:148305	pmcA2409186	20861	20879	Magnaporthe grisea	
species:ncbi:5270	pmcA2409186	20921	20936	Ustilago maydis	
species:ncbi:4932	pmcA2409186	20942	20947	yeast	
species:ncbi:5518	pmcA2409186	22115	22122	G. zeae	
species:ncbi:148305	pmcA2409186	22843	22852	M. grisea	
species:ncbi:148305	pmcA2409186	22947	22956	M. grisea	
species:ncbi:148305	pmcA2409186	23124	23133	M. grisea	
species:ncbi:148305	pmcA2409186	23896	23905	M. grisea	
species:ncbi:148305	pmcA2409186	23944	23953	M. grisea	
species:ncbi:4932	pmcA2409186	24378	24383	yeast	
species:ncbi:40559	pmcA2409186	24781	24791	B. cinerea	
species:ncbi:5518	pmcA2409186	24793	24800	G. zeae	
species:ncbi:148305	pmcA2409186	24802	24811	M. grisea	
species:ncbi:5180	pmcA2409186	24813	24828	S. sclerotiorum	
species:ncbi:13684	pmcA2409186	24830	24840	S. nodorum	
species:ncbi:162425	pmcA2409186	24864	24884	Aspergillus nidulans	
species:ncbi:38033	pmcA2409186	24886	24905	Chaetomium globosum	
species:ncbi:5141	pmcA2409186	24907	24924	Neurospora crassa	
species:ncbi:51453	pmcA2409186	24929	24947	Trichoderma reesei	2
species:ncbi:5518	pmcA2409186	27141	27148	G. zeae	
species:ncbi:4932	pmcA2409186	27158	27163	Yeast	4
species:ncbi:5207	pmcA2409186	27398	27421	Cryptococcus neoformans	2
species:ncbi:4932	pmcA2409186	27507	27520	S. cerevisiae	
species:ncbi:10090	pmcA2409186	27781	27786	mouse	4
species:ncbi:164328	pmcA2409186	31248	31268	Phytophthora ramorum	
species:ncbi:67593	pmcA2409186	31279	31297	Phytophthora sojae	
species:ncbi:148305	pmcA2409186	31431	31440	M. grisea	
species:ncbi:13684	pmcA2409186	31451	31461	S. nodorum	
species:ncbi:148305	pmcA2409186	32944	32953	M. grisea	
species:ncbi:287	pmcA2409186	33810	33832	Pseudomonas aeruginosa	
species:ncbi:562	pmcA2409186	33876	33892	Escherichia coli	
species:ncbi:13684	pmcA2409186	34578	34588	S. nodorum	
species:ncbi:562	pmcA2409186	34632	34639	E. coli	
species:ncbi:5306	pmcA2409186	36236	36263	Phanerochaete chrysosporium	
species:ncbi:381124	pmcA2409186	36356	36360	corn	
species:ncbi:5270	pmcA2409186	36373	36388	Ustilago maydis	
species:ncbi:41	pmcA2409186	36572	36594	Stigmatella aurantiaca	
species:ncbi:5306	pmcA2409186	37093	37120	Phanerochaete chrysosporium	
species:ncbi:148305	pmcA2409186	37784	37793	M. grisea	4
species:ncbi:4530	pmcA2409186	37854	37858	rice	4
species:ncbi:4530	pmcA2409186	37935	37939	rice	4
species:ncbi:4932	pmcA2409186	39301	39306	yeast	
species:ncbi:4932	pmcA2409186	39307	39320	S. cerevisiae	
species:ncbi:4932	pmcA2409186	39646	39659	S. cerevisiae	
species:ncbi:4932	pmcA2409186	43059	43064	yeast	
species:ncbi:4932	pmcA2409186	43692	43697	yeast	
species:ncbi:4932	pmcA2409186	43698	43711	S. cerevisiae	
species:ncbi:10090	pmcA2412862	814	818	mice	
species:ncbi:10090	pmcA2412862	947	951	mice	
species:ncbi:562	pmcA2412862	993	1009	Escherichia coli	4
species:ncbi:10090	pmcA2412862	1219	1223	mice	
species:ncbi:10090	pmcA2412862	1901	1905	mice	
species:ncbi:10090	pmcA2412862	2166	2170	mice	
species:ncbi:10116	pmcA2412862	6450	6454	rats	
species:ncbi:10090	pmcA2412862	7465	7469	mice	
species:ncbi:10090	pmcA2412862	7632	7636	mice	
species:ncbi:10090	pmcA2412862	7866	7870	mice	
species:ncbi:10090	pmcA2412862	8001	8005	mice	
species:ncbi:10090	pmcA2412862	8129	8133	mice	
species:ncbi:10090	pmcA2412862	8316	8320	mice	
species:ncbi:10090	pmcA2412862	8415	8419	mice	
species:ncbi:10090	pmcA2412862	9500	9504	Mice	
species:ncbi:10090	pmcA2412862	12062	12066	mice	
species:ncbi:10090	pmcA2412862	12247	12251	mice	
species:ncbi:10090	pmcA2412862	12303	12307	mice	
species:ncbi:10090	pmcA2412862	12449	12453	mice	
species:ncbi:10090	pmcA2412862	12983	12987	mice	
species:ncbi:10090	pmcA2412862	15215	15220	mouse	4
species:ncbi:10090	pmcA2412862	15358	15363	mouse	4
species:ncbi:10090	pmcA2412862	15389	15393	mice	
species:ncbi:10090	pmcA2412862	15520	15524	mice	
species:ncbi:562	pmcA2412862	15564	15580	Escherichia coli	4
species:ncbi:10090	pmcA2412862	15849	15853	mice	
species:ncbi:10090	pmcA2412862	16217	16221	mice	
species:ncbi:10090	pmcA2412862	16612	16616	mice	
species:ncbi:10090	pmcA2412862	16901	16905	mice	
species:ncbi:10090	pmcA2412862	16963	16967	Mice	
species:ncbi:10090	pmcA2412862	17369	17373	mice	
species:ncbi:10090	pmcA2412862	19614	19618	mice	
species:ncbi:10090	pmcA2412862	19620	19624	Mice	
species:ncbi:10090	pmcA2412862	21055	21059	mice	
species:ncbi:10090	pmcA2412862	21614	21618	mice	
species:ncbi:10090	pmcA2412862	21679	21683	mice	
species:ncbi:10090	pmcA2412862	21793	21797	mice	
species:ncbi:10090	pmcA2412862	22203	22207	mice	
species:ncbi:10090	pmcA2412862	22443	22447	mice	
species:ncbi:10090	pmcA2412862	22747	22751	mice	
species:ncbi:10090	pmcA2412862	23385	23389	mice	
species:ncbi:10090	pmcA2412862	23568	23572	mice	
species:ncbi:10090	pmcA2412862	23802	23806	mice	
species:ncbi:10090	pmcA2412862	24656	24660	mice	
species:ncbi:10090	pmcA2412862	24732	24736	mice	
species:ncbi:10090	pmcA2412862	25402	25406	mice	
species:ncbi:10090	pmcA2412862	25419	25423	mice	
species:ncbi:10090	pmcA2412862	25610	25614	mice	
species:ncbi:10090	pmcA2412862	25678	25682	mice	
species:ncbi:10090	pmcA2412862	26209	26213	mice	
species:ncbi:10090	pmcA2412862	26386	26390	mice	
species:ncbi:10090	pmcA2412862	26560	26564	mice	
species:ncbi:10090	pmcA2412862	26927	26931	mice	
species:ncbi:10090	pmcA2412862	27271	27275	mice	
species:ncbi:10090	pmcA2412862	27510	27514	mice	
species:ncbi:10090	pmcA2412862	27907	27911	mice	
species:ncbi:10090	pmcA2412862	28058	28062	mice	
species:ncbi:10090	pmcA2412862	28210	28214	mice	
species:ncbi:10090	pmcA2412862	32451	32455	mice	
species:ncbi:10090	pmcA2412862	32619	32623	mice	
species:ncbi:10090	pmcA2412862	32778	32782	mice	
species:ncbi:10090	pmcA2412862	33219	33223	mice	
species:ncbi:10090	pmcA2412862	34495	34499	mice	
species:ncbi:10090	pmcA2412862	34663	34667	mice	
species:ncbi:10090	pmcA2412862	34803	34807	mice	
species:ncbi:10090	pmcA2412862	34845	34849	mice	
species:ncbi:10090	pmcA2412862	34880	34884	mice	
species:ncbi:10090	pmcA2412862	34956	34960	mice	
species:ncbi:10090	pmcA2412862	35824	35828	mice	
species:ncbi:9913	pmcA2412862	36920	36926	Bovine	4
species:ncbi:10090	pmcA2430230	113	117	Mice	
species:ncbi:9606	pmcA2430230	241	247	humans	
species:ncbi:10090	pmcA2430230	629	633	mice	
species:ncbi:10090	pmcA2430230	802	806	mice	
species:ncbi:9606	pmcA2430230	1914	1919	human	4
species:ncbi:9606	pmcA2430230	2927	2933	humans	
species:ncbi:9606	pmcA2430230	3273	3278	human	4
species:ncbi:9606	pmcA2430230	3974	3979	human	4
species:ncbi:10090	pmcA2430230	4457	4461	mice	
species:ncbi:10090	pmcA2430230	4581	4585	mice	
species:ncbi:10116	pmcA2430230	4795	4799	rats	
species:ncbi:10090	pmcA2430230	5081	5085	Mice	
species:ncbi:10090	pmcA2430230	5909	5913	mice	
species:ncbi:9606	pmcA2430230	7801	7806	human	4
species:ncbi:10090	pmcA2430230	8202	8207	mouse	
species:ncbi:10090	pmcA2430230	8287	8291	mice	
species:ncbi:10090	pmcA2430230	8325	8329	mice	
species:ncbi:10090	pmcA2430230	8536	8540	mice	
species:ncbi:10090	pmcA2430230	8565	8569	mice	
species:ncbi:10090	pmcA2430230	8703	8707	mice	
species:ncbi:10090	pmcA2430230	8746	8751	mouse	
species:ncbi:10090	pmcA2430230	9230	9234	mice	
species:ncbi:10090	pmcA2430230	9323	9327	mice	
species:ncbi:10090	pmcA2430230	9691	9695	mice	
species:ncbi:10090	pmcA2430230	9791	9795	mice	
species:ncbi:10090	pmcA2430230	10343	10347	mice	
species:ncbi:10090	pmcA2430230	10853	10857	mice	
species:ncbi:10090	pmcA2430230	11453	11458	mouse	
species:ncbi:10090	pmcA2430230	11713	11718	mouse	
species:ncbi:10090	pmcA2430230	12206	12211	mouse	
species:ncbi:10090	pmcA2430230	12353	12358	mouse	
species:ncbi:10090	pmcA2430230	12494	12499	mouse	
species:ncbi:10090	pmcA2430230	13219	13223	mice	
species:ncbi:10090	pmcA2430230	13369	13374	mouse	
species:ncbi:10090	pmcA2430230	13442	13447	mouse	
species:ncbi:10090	pmcA2430230	13532	13537	mouse	
species:ncbi:10090	pmcA2430230	13643	13648	mouse	
species:ncbi:10090	pmcA2430230	13896	13901	mouse	
species:ncbi:10090	pmcA2430230	13925	13930	mouse	
species:ncbi:10090	pmcA2430230	14131	14136	mouse	
species:ncbi:10090	pmcA2430230	16218	16222	mice	
species:ncbi:10090	pmcA2430230	16475	16479	mice	
species:ncbi:10090	pmcA2430230	16780	16784	mice	
species:ncbi:10090	pmcA2430230	16824	16828	mice	
species:ncbi:10090	pmcA2430230	17621	17625	mice	
species:ncbi:10090	pmcA2430230	17657	17661	mice	
species:ncbi:10090	pmcA2430230	17742	17746	mice	
species:ncbi:10090	pmcA2430230	17870	17874	mice	
species:ncbi:10090	pmcA2430230	18455	18459	mice	
species:ncbi:10090	pmcA2430230	18522	18526	mice	
species:ncbi:10090	pmcA2430230	18913	18917	mice	
species:ncbi:10090	pmcA2430230	19270	19274	mice	
species:ncbi:10090	pmcA2430230	19785	19789	mice	
species:ncbi:10116	pmcA2430230	20279	20283	rats	
species:ncbi:10116	pmcA2430230	20499	20503	rats	
species:ncbi:10116	pmcA2430230	20677	20681	rats	
species:ncbi:10090	pmcA2430230	21000	21004	mice	
species:ncbi:10090	pmcA2430230	23105	23110	mouse	
species:ncbi:10090	pmcA2430230	23174	23178	mice	
species:ncbi:10090	pmcA2430230	23218	23223	mouse	
species:ncbi:10090	pmcA2430230	23502	23506	mice	
species:ncbi:10090	pmcA2430230	23792	23796	mice	
species:ncbi:10090	pmcA2430230	23960	23964	mice	
species:ncbi:10090	pmcA2430230	24587	24592	mouse	
species:ncbi:10090	pmcA2430230	25227	25231	mice	
species:ncbi:10090	pmcA2430230	25297	25301	mice	
species:ncbi:10116	pmcA2430230	25374	25378	rats	
species:ncbi:10090	pmcA2430230	25498	25502	mice	
species:ncbi:10090	pmcA2430230	25525	25529	mice	
species:ncbi:10090	pmcA2430230	26588	26592	mice	
species:ncbi:10090	pmcA2430230	26847	26851	mice	
species:ncbi:10090	pmcA2430230	26890	26894	mice	
species:ncbi:10116	pmcA2430230	27767	27771	rats	
species:ncbi:10090	pmcA2430230	27934	27938	mice	
species:ncbi:10116	pmcA2430230	28730	28734	rats	
species:ncbi:10116	pmcA2435603	3493	3496	rat	
species:ncbi:10090	pmcA2435603	3754	3758	mice	
species:ncbi:9913	pmcA2435603	6591	6597	bovine	4
species:ncbi:9796	pmcA2435603	6632	6637	horse	4
species:ncbi:9925	pmcA2435603	8473	8477	goat	4
species:ncbi:9913	pmcA2435603	8490	8496	bovine	4
species:ncbi:9606	pmcA2435603	18678	18683	human	4
species:ncbi:9606	pmcA2435603	18803	18808	human	4
species:ncbi:9606	pmcA2453154	115	120	Human	4
species:ncbi:9606	pmcA2453154	427	432	human	4
species:ncbi:10090	pmcA2453154	3682	3686	mice	4
species:ncbi:10090	pmcA2453154	4999	5003	mice	
species:ncbi:10090	pmcA2453154	5270	5274	mice	
species:ncbi:9606	pmcA2453154	5823	5828	human	4
species:ncbi:9606	pmcA2453154	6497	6502	human	4
species:ncbi:3704	pmcA2453154	9316	9327	horseradish	4
species:ncbi:9606	pmcA2453154	9511	9516	Human	4
species:ncbi:9606	pmcA2453154	12524	12529	human	4
species:ncbi:9606	pmcA2453154	21920	21925	human	4
species:ncbi:9606	pmcA2453154	23402	23407	human	4
species:ncbi:10090	pmcA2453154	27448	27452	mice	
species:ncbi:10090	pmcA2453154	27490	27494	mice	
species:ncbi:10090	pmcA2453154	27712	27716	mice	
species:ncbi:10090	pmcA2453154	28654	28658	mice	
species:ncbi:9606	pmcA2453154	29231	29236	human	4
species:ncbi:345143	pmcA2504341	900	924	Tetrastigma voinierianum	
species:ncbi:345143	pmcA2504341	6252	6276	Tetrastigma voinierianum	
species:ncbi:345143	pmcA2504341	7303	7327	Tetrastigma voinierianum	
species:ncbi:345143	pmcA2504341	29732	29747	T. voinierianum	
species:ncbi:345143	pmcA2504341	34317	34332	T. voinierianum	
species:ncbi:4641	pmcA2504341	34394	34401	bananas	
species:ncbi:4641	pmcA2504341	35498	35505	bananas	
species:ncbi:3932	pmcA2504341	35511	35521	Eucalyptus	4
species:ncbi:83223	pmcA2504341	38907	38932	Myrothamnus flabellifolia	
species:ncbi:345143	pmcA2504341	39185	39200	T. voinierianum	
species:ncbi:345143	pmcA2504341	40668	40683	T. voinierianum	
species:ncbi:9606	pmcA2518116	2362	2367	human	4
species:ncbi:10090	pmcA2518116	4667	4671	mice	
species:ncbi:10090	pmcA2518116	4816	4821	Mouse	4
species:ncbi:10090	pmcA2518116	5619	5623	mice	
species:ncbi:10090	pmcA2518116	6054	6059	mouse	4
species:ncbi:9606	pmcA2518116	6073	6078	human	4
species:ncbi:10090	pmcA2518116	6101	6105	mice	
species:ncbi:9606	pmcA2518116	7886	7891	human	4
species:ncbi:9606	pmcA2518116	44108	44113	human	
species:ncbi:10090	pmcA2518116	44186	44190	mice	
species:ncbi:9606	pmcA2518116	45150	45155	human	
species:ncbi:9606	pmcA2526157	1813	1818	human	4
species:ncbi:9606	pmcA2526157	4607	4613	humans	
species:ncbi:9606	pmcA2526157	43447	43452	human	4
species:ncbi:210	pmcA2526157	51505	51524	Helicobacter pylori	
species:ncbi:9606	pmcA2553092	2695	2700	human	4
species:ncbi:9606	pmcA2553092	2797	2802	human	4
species:ncbi:9606	pmcA2553092	3536	3541	human	4
species:ncbi:9606	pmcA2553092	12813	12818	human	
species:ncbi:562	pmcA2553092	19781	19797	Escherichia coli	
species:ncbi:9823	pmcA2553092	19824	19834	Sus scrofa	
species:ncbi:9823	pmcA2553092	19836	19839	pig	
species:ncbi:7154	pmcA2553092	21345	21362	Chironomus thummi	
species:ncbi:1197	pmcA2553092	21434	21455	Fremyella diplosiphon	
species:ncbi:9606	pmcA2556924	20877	20882	human	4
species:ncbi:10116	pmcA2556924	24014	24017	rat	
species:ncbi:10116	pmcA2556924	24144	24148	rats	
species:ncbi:10116	pmcA2556924	25022	25026	rats	
species:ncbi:10090	pmcA2556924	25342	25346	mice	
species:ncbi:10116	pmcA2556924	37268	37272	rats	
species:ncbi:10116	pmcA2556924	37709	37713	rats	
species:ncbi:9606	pmcA2556924	38546	38551	Human	4
species:ncbi:10090	pmcA2556924	39755	39759	mice	
species:ncbi:10116	pmcA2556924	40378	40382	rats	
species:ncbi:9606	pmcA2556924	40895	40900	human	
species:ncbi:10116	pmcA2556924	41343	41347	rats	
species:ncbi:13373	pmcA2562362	73	92	Burkholderia mallei	
species:ncbi:13373	pmcA2562362	278	297	Burkholderia mallei	
species:ncbi:10090	pmcA2562362	322	327	mouse	4
species:ncbi:10090	pmcA2562362	603	607	mice	
species:ncbi:10090	pmcA2562362	1157	1162	mouse	
species:ncbi:13373	pmcA2562362	1338	1357	Burkholderia mallei	
species:ncbi:13373	pmcA2562362	1550	1559	B. mallei	
species:ncbi:9796	pmcA2562362	1609	1615	Horses	
species:ncbi:0	pmcA2562362	1713	1718	mules	
species:ncbi:9793	pmcA2562362	1723	1730	donkeys	
species:ncbi:9796	pmcA2562362	1823	1829	horses	
species:ncbi:0	pmcA2562362	1841	1846	mules	
species:ncbi:9793	pmcA2562362	1851	1858	donkeys	
species:ncbi:9606	pmcA2562362	1885	1890	human	4
species:ncbi:13373	pmcA2562362	1906	1915	B. mallei	
species:ncbi:13373	pmcA2562362	2369	2378	B. mallei	
species:ncbi:9606	pmcA2562362	2626	2631	human	4
species:ncbi:13373	pmcA2562362	2811	2820	B. mallei	
species:ncbi:13373	pmcA2562362	3087	3096	B. mallei	
species:ncbi:13373	pmcA2562362	3253	3262	B. mallei	4
species:ncbi:10090	pmcA2562362	3274	3278	mice	
species:ncbi:13373	pmcA2562362	3367	3376	B. mallei	
species:ncbi:10090	pmcA2562362	3647	3651	mice	
species:ncbi:13373	pmcA2562362	3968	3977	B. mallei	4
species:ncbi:13373	pmcA2562362	4180	4189	B. mallei	4
species:ncbi:10090	pmcA2562362	4371	4375	mice	
species:ncbi:10090	pmcA2562362	4653	4657	mice	
species:ncbi:10090	pmcA2562362	4723	4727	mice	
species:ncbi:13373	pmcA2562362	4773	4782	B. mallei	
species:ncbi:9606	pmcA2562362	4857	4862	human	
species:ncbi:13373	pmcA2562362	5128	5137	B. mallei	
species:ncbi:10090	pmcA2562362	5362	5366	mice	
species:ncbi:10090	pmcA2562362	5490	5494	mice	
species:ncbi:10090	pmcA2562362	5650	5654	mice	
species:ncbi:10090	pmcA2562362	5854	5858	mice	
species:ncbi:10090	pmcA2562362	6013	6018	mouse	
species:ncbi:10090	pmcA2562362	6424	6428	mice	
species:ncbi:10090	pmcA2562362	6604	6608	mice	
species:ncbi:10090	pmcA2562362	6686	6690	mice	
species:ncbi:10090	pmcA2562362	6744	6748	mice	
species:ncbi:10090	pmcA2562362	6975	6979	mice	
species:ncbi:10090	pmcA2562362	7036	7040	mice	
species:ncbi:10090	pmcA2562362	7288	7292	mice	
species:ncbi:10090	pmcA2562362	7354	7358	mice	
species:ncbi:13373	pmcA2562362	7478	7487	B. mallei	
species:ncbi:10090	pmcA2562362	7529	7533	mice	
species:ncbi:13373	pmcA2562362	7569	7578	B. mallei	
species:ncbi:10090	pmcA2562362	7679	7683	mice	
species:ncbi:10090	pmcA2562362	7824	7828	mice	
species:ncbi:10090	pmcA2562362	7901	7905	mice	
species:ncbi:13373	pmcA2562362	8036	8045	B. mallei	
species:ncbi:13373	pmcA2562362	8217	8226	B. mallei	
species:ncbi:13373	pmcA2562362	8252	8261	B. mallei	
species:ncbi:10090	pmcA2562362	8547	8551	mice	
species:ncbi:10090	pmcA2562362	8711	8715	mice	
species:ncbi:10090	pmcA2562362	9380	9384	mice	
species:ncbi:13373	pmcA2562362	9452	9461	B. mallei	
species:ncbi:28450	pmcA2562362	9466	9481	B. pseudomallei	
species:ncbi:28450	pmcA2562362	9586	9601	B. pseudomallei	4
species:ncbi:28450	pmcA2562362	9779	9794	B. pseudomallei	
species:ncbi:13373	pmcA2562362	9945	9954	B. mallei	
species:ncbi:28450	pmcA2562362	9958	9973	B. pseudomallei	
species:ncbi:28450	pmcA2562362	10172	10187	B. pseudomallei	4
species:ncbi:13373	pmcA2562362	10385	10394	B. mallei	
species:ncbi:13373	pmcA2562362	10524	10533	B. mallei	4
species:ncbi:10090	pmcA2562362	10545	10549	Mice	
species:ncbi:13373	pmcA2562362	10570	10579	B. mallei	4
species:ncbi:13373	pmcA2562362	11061	11070	B. mallei	
species:ncbi:13373	pmcA2562362	11184	11193	B. mallei	
species:ncbi:13373	pmcA2562362	11481	11490	B. mallei	
species:ncbi:13373	pmcA2562362	11743	11752	B. mallei	4
species:ncbi:13373	pmcA2562362	11868	11877	B. mallei	
species:ncbi:28450	pmcA2562362	12140	12155	B. pseudomallei	4
species:ncbi:10090	pmcA2562362	12536	12540	mice	
species:ncbi:10090	pmcA2562362	12593	12597	mice	
species:ncbi:10090	pmcA2562362	12950	12954	mice	
species:ncbi:10090	pmcA2562362	13102	13106	mice	
species:ncbi:10090	pmcA2562362	13303	13307	mice	
species:ncbi:10090	pmcA2562362	13364	13368	mice	
species:ncbi:13373	pmcA2562362	13691	13700	B. mallei	
species:ncbi:13373	pmcA2562362	13834	13843	B. mallei	
species:ncbi:28450	pmcA2562362	13883	13898	B. pseudomallei	
species:ncbi:13373	pmcA2562362	14134	14143	B. mallei	
species:ncbi:13373	pmcA2562362	14218	14227	B. mallei	
species:ncbi:13373	pmcA2562362	14497	14506	B. mallei	
species:ncbi:13373	pmcA2562362	15737	15746	B. mallei	4
species:ncbi:10090	pmcA2562362	16026	16031	mouse	4
species:ncbi:13373	pmcA2562362	16098	16107	B. mallei	4
species:ncbi:10090	pmcA2562362	16254	16258	mice	
species:ncbi:13373	pmcA2562362	16259	16268	B. mallei	
species:ncbi:13373	pmcA2562362	16855	16864	B. mallei	
species:ncbi:10090	pmcA2562362	17131	17135	mice	
species:ncbi:10090	pmcA2562362	17252	17256	mice	
species:ncbi:10090	pmcA2562362	17352	17356	mice	
species:ncbi:10090	pmcA2562362	17466	17470	mice	
species:ncbi:13373	pmcA2562362	17517	17526	B. mallei	
species:ncbi:10090	pmcA2562362	17620	17624	mice	
species:ncbi:13373	pmcA2562362	17676	17685	B. mallei	
species:ncbi:10116	pmcA2562362	18151	18154	rat	
species:ncbi:10090	pmcA2562362	18160	18165	mouse	
species:ncbi:10116	pmcA2562362	18350	18353	rat	4
species:ncbi:10090	pmcA2562362	18359	18364	mouse	
species:ncbi:10090	pmcA2562362	18461	18466	mouse	
species:ncbi:10090	pmcA2562362	18623	18628	mouse	
species:ncbi:10116	pmcA2562362	18681	18684	Rat	
species:ncbi:10090	pmcA2562362	18807	18812	mouse	
species:ncbi:10116	pmcA2562362	18814	18817	Rat	
species:ncbi:10090	pmcA2562362	18823	18828	mouse	
species:ncbi:10090	pmcA2562362	19231	19235	Mice	
species:ncbi:13373	pmcA2562362	19312	19321	B. mallei	4
species:ncbi:10090	pmcA2562362	19436	19440	mice	
species:ncbi:13373	pmcA2562362	19717	19726	B. mallei	
species:ncbi:10090	pmcA2562362	19970	19975	mouse	4
species:ncbi:10090	pmcA2562362	20036	20041	mouse	4
species:ncbi:10116	pmcA2562362	21004	21007	rat	4
species:ncbi:10090	pmcA2562362	21013	21018	mouse	4
species:ncbi:10116	pmcA2562362	21098	21101	rat	4
species:ncbi:10090	pmcA2562362	21107	21112	mouse	4
species:ncbi:10090	pmcA2562362	21310	21315	mouse	4
species:ncbi:10090	pmcA2562362	21888	21892	mice	
species:ncbi:13373	pmcA2562362	22019	22028	B. mallei	4
species:ncbi:9913	pmcA2562362	22297	22303	bovine	4
species:ncbi:10090	pmcA2562362	22365	22370	mouse	4
species:ncbi:3704	pmcA2562362	22527	22538	horseradish	4
species:ncbi:9913	pmcA2567314	38	44	cattle	
species:ncbi:9913	pmcA2567314	157	163	cattle	
species:ncbi:9913	pmcA2567314	244	250	cattle	
species:ncbi:9913	pmcA2567314	2151	2157	cattle	
species:ncbi:9913	pmcA2567314	2289	2295	cattle	
species:ncbi:9913	pmcA2567314	3272	3278	cattle	
species:ncbi:9913	pmcA2567314	3367	3373	cattle	
species:ncbi:9913	pmcA2567314	3968	3974	cattle	
species:ncbi:9913	pmcA2567314	5765	5769	cows	
species:ncbi:9913	pmcA2567314	9880	9884	cows	
species:ncbi:9913	pmcA2567314	12725	12729	cows	
species:ncbi:9913	pmcA2567314	14858	14861	cow	
species:ncbi:9913	pmcA2567314	15169	15173	cows	
species:ncbi:9913	pmcA2567314	15276	15280	cows	
species:ncbi:9913	pmcA2567314	15349	15353	cows	
species:ncbi:9913	pmcA2567314	15761	15765	cows	
species:ncbi:9913	pmcA2567314	17239	17242	cow	
species:ncbi:9913	pmcA2567314	18442	18448	cattle	
species:ncbi:9913	pmcA2567314	19299	19303	cows	
species:ncbi:9913	pmcA2567314	20293	20297	cows	
species:ncbi:9913	pmcA2567314	20507	20511	cows	
species:ncbi:9913	pmcA2567314	20883	20886	cow	
species:ncbi:9913	pmcA2567314	21045	21049	cows	
species:ncbi:9913	pmcA2567314	21127	21131	cows	
species:ncbi:1773	pmcA2575403	97	112	M. tuberculosis	4
species:ncbi:1773	pmcA2575403	198	224	Mycobacterium tuberculosis	
species:ncbi:1773	pmcA2575403	403	418	M. tuberculosis	4
species:ncbi:9606	pmcA2575403	808	813	human	4
species:ncbi:1773	pmcA2575403	831	846	M. tuberculosis	4
species:ncbi:9606	pmcA2575403	942	947	human	4
species:ncbi:1773	pmcA2575403	1121	1136	M. tuberculosis	4
species:ncbi:1773	pmcA2575403	1456	1471	M. tuberculosis	
species:ncbi:9606	pmcA2575403	1648	1653	human	4
species:ncbi:1773	pmcA2575403	1821	1847	Mycobacterium tuberculosis	
species:ncbi:1773	pmcA2575403	1849	1853	M.tb	
species:ncbi:1773	pmcA2575403	2404	2408	M.tb	
species:ncbi:9606	pmcA2575403	3037	3042	human	
species:ncbi:9606	pmcA2575403	3453	3458	human	4
species:ncbi:9606	pmcA2575403	3563	3568	human	4
species:ncbi:1773	pmcA2575403	3677	3681	M.tb	
species:ncbi:9606	pmcA2575403	3758	3763	human	4
species:ncbi:1773	pmcA2575403	4069	4073	M.tb	4
species:ncbi:1764	pmcA2575403	4581	4589	M. avium	4
species:ncbi:1773	pmcA2575403	4676	4680	M.tb	
species:ncbi:10090	pmcA2575403	4694	4698	mice	
species:ncbi:1773	pmcA2575403	5701	5705	M.tb	4
species:ncbi:9606	pmcA2575403	5722	5727	human	4
species:ncbi:1773	pmcA2575403	5835	5839	M.tb	4
species:ncbi:9606	pmcA2575403	5883	5888	human	4
species:ncbi:1773	pmcA2575403	5954	5958	M.tb	
species:ncbi:1773	pmcA2575403	6020	6024	M.tb	
species:ncbi:1764	pmcA2575403	6026	6034	M. avium	
species:ncbi:1772	pmcA2575403	6062	6074	M. smegmatis	
species:ncbi:1773	pmcA2575403	6399	6403	M.tb	
species:ncbi:1773	pmcA2575403	6545	6549	M.tb	
